velo_id,performance,timestamp
velo_37,0.85,2018-01-01 10:13:00
velo_37,0.85,2018-01-03 04:41:00
velo_37,0.85,2018-01-03 18:12:00
velo_37,0.85,2018-01-05 01:24:00
velo_37,0.85,2018-01-05 06:41:00
velo_37,0.85,2018-01-07 03:50:00
velo_37,0.85,2018-01-17 09:22:00
velo_37,0.85,2018-01-17 15:16:00
velo_37,0.85,2018-01-18 08:47:00
velo_37,0.85,2018-01-18 15:09:00
velo_37,0.85,2018-01-19 06:25:00
velo_37,0.85,2018-01-19 07:51:00
velo_37,0.85,2018-01-20 19:16:00
velo_37,0.85,2018-01-22 04:47:00
velo_37,0.85,2018-01-22 06:53:00
velo_37,0.85,2018-01-22 06:53:00
velo_37,0.85,2018-01-22 06:54:00
velo_37,0.85,2018-01-22 06:55:00
velo_37,0.85,2018-01-22 06:56:00
velo_37,0.85,2018-01-22 06:57:00
velo_37,0.85,2018-01-22 06:58:00
velo_37,0.85,2018-01-22 06:59:00
velo_37,0.85,2018-01-22 07:00:00
velo_37,0.85,2018-01-22 07:01:00
velo_37,0.85,2018-01-22 07:02:00
velo_37,0.85,2018-01-22 07:03:00
velo_37,0.85,2018-01-22 07:04:00
velo_37,0.85,2018-01-22 07:05:00
velo_37,0.85,2018-01-22 07:06:00
velo_37,0.85,2018-01-22 07:07:00
velo_37,0.85,2018-01-22 07:08:00
velo_37,0.85,2018-01-22 07:09:00
velo_37,0.85,2018-01-22 07:10:00
velo_37,0.85,2018-01-22 07:11:00
velo_37,0.85,2018-01-22 07:12:00
velo_37,0.85,2018-01-22 07:13:00
velo_37,0.85,2018-01-22 07:14:00
velo_37,0.85,2018-01-22 07:15:00
velo_37,0.85,2018-01-22 07:16:00
velo_37,0.85,2018-01-22 07:17:00
velo_37,0.85,2018-01-22 07:18:00
velo_37,0.85,2018-01-22 07:19:00
velo_37,0.85,2018-01-22 07:20:00
velo_37,0.85,2018-01-22 07:21:00
velo_37,0.85,2018-01-22 07:22:00
velo_37,0.85,2018-01-22 07:23:00
velo_37,0.85,2018-01-22 07:24:00
velo_37,0.85,2018-01-22 07:25:00
velo_37,0.85,2018-01-22 07:26:00
velo_37,0.85,2018-01-22 07:27:00
velo_37,0.85,2018-01-22 07:28:00
velo_37,0.85,2018-01-22 07:29:00
velo_37,0.85,2018-01-22 07:30:00
velo_37,0.85,2018-01-22 07:31:00
velo_37,0.85,2018-01-22 07:32:00
velo_37,0.85,2018-01-22 07:33:00
velo_37,0.85,2018-01-22 07:34:00
velo_37,0.85,2018-01-22 07:35:00
velo_37,0.85,2018-01-22 07:36:00
velo_37,0.85,2018-01-22 07:37:00
velo_37,0.85,2018-01-22 07:38:00
velo_37,0.85,2018-01-22 07:39:00
velo_37,0.85,2018-01-22 07:40:00
velo_37,0.85,2018-01-22 07:41:00
velo_37,0.85,2018-01-22 07:42:00
velo_37,0.85,2018-01-22 07:43:00
velo_37,0.85,2018-01-22 07:44:00
velo_37,0.85,2018-01-22 07:45:00
velo_37,0.85,2018-01-22 07:46:00
velo_37,0.85,2018-01-22 07:47:00
velo_37,0.85,2018-01-22 07:48:00
velo_37,0.85,2018-01-22 07:49:00
velo_37,0.85,2018-01-22 07:50:00
velo_37,0.85,2018-01-22 07:51:00
velo_37,0.85,2018-01-22 07:52:00
velo_37,0.85,2018-01-22 07:53:00
velo_37,0.85,2018-01-22 07:54:00
velo_37,0.85,2018-01-22 07:55:00
velo_37,0.85,2018-01-22 07:56:00
velo_37,0.85,2018-01-22 07:57:00
velo_37,0.85,2018-01-22 07:58:00
velo_37,0.85,2018-01-22 07:59:00
velo_37,0.85,2018-01-22 08:00:00
velo_37,0.85,2018-01-22 08:01:00
velo_37,0.85,2018-01-22 08:02:00
velo_37,0.85,2018-01-22 08:03:00
velo_37,0.85,2018-01-22 08:04:00
velo_37,0.85,2018-01-22 08:05:00
velo_37,0.85,2018-01-22 08:06:00
velo_37,0.85,2018-01-22 08:07:00
velo_37,0.85,2018-01-22 08:08:00
velo_37,0.85,2018-01-22 08:09:00
velo_37,0.85,2018-01-22 08:10:00
velo_37,0.85,2018-01-22 08:11:00
velo_37,0.85,2018-01-22 08:12:00
velo_37,0.85,2018-01-22 08:13:00
velo_37,0.85,2018-01-22 08:14:00
velo_37,0.85,2018-01-22 08:15:00
velo_37,0.85,2018-01-22 08:16:00
velo_37,0.85,2018-01-22 08:17:00
velo_37,0.85,2018-01-22 08:18:00
velo_37,0.85,2018-01-22 08:19:00
velo_37,0.85,2018-01-22 08:20:00
velo_37,0.85,2018-01-22 08:21:00
velo_37,0.85,2018-01-22 08:22:00
velo_37,0.85,2018-01-22 08:23:00
velo_37,0.85,2018-01-22 08:24:00
velo_37,0.85,2018-01-22 08:25:00
velo_37,0.85,2018-01-22 08:26:00
velo_37,0.85,2018-01-22 08:27:00
velo_37,0.85,2018-01-22 08:28:00
velo_37,0.85,2018-01-22 09:02:00
velo_37,0.85,2018-01-23 07:44:00
velo_37,0.85,2018-01-23 16:30:00
velo_37,0.85,2018-01-23 18:16:00
velo_37,0.85,2018-01-25 08:54:00
velo_37,0.85,2018-01-25 10:51:00
velo_37,0.85,2018-01-25 13:19:00
velo_37,0.85,2018-01-25 15:57:00
