velo_id,performance,timestamp
velo_238,0.8470841488335198,2018-01-06 17:44:00
velo_238,0.8448482017071608,2018-01-06 19:21:00
velo_238,0.8451813471779023,2018-01-07 00:35:00
velo_238,0.8438363917835646,2018-01-07 09:04:00
velo_238,0.8422575312415035,2018-01-07 14:22:00
velo_238,0.8406792207329749,2018-01-07 16:08:00
velo_238,0.8388032018909399,2018-01-07 16:51:00
velo_238,0.8364778730021231,2018-01-07 17:21:00
velo_238,0.8347555435745105,2018-01-07 18:01:00
velo_238,0.8327656772777411,2018-01-08 04:49:00
velo_238,0.8316863650973231,2018-01-08 05:22:00
velo_238,0.8300244595248959,2018-01-08 05:53:00
velo_238,0.8263905900188515,2018-01-08 06:51:00
velo_238,0.8244873950287661,2018-01-08 07:33:00
velo_238,0.8224410117604452,2018-01-08 08:42:00
velo_238,0.8210787144306056,2018-01-08 09:24:00
velo_238,0.8205304023866735,2018-01-09 00:35:00
velo_238,0.8187672370082186,2018-01-09 02:33:00
velo_238,0.8159924524128239,2018-01-09 04:02:00
velo_238,0.8136110870540264,2018-01-09 04:07:00
velo_238,0.8115329762608107,2018-01-09 04:53:00
velo_238,0.8104766272632417,2018-01-09 08:59:00
velo_238,0.8086139542301394,2018-01-09 11:42:00
velo_238,0.8064074638157983,2018-01-09 13:58:00
velo_238,0.8032458612465904,2018-01-09 15:06:00
velo_238,0.8010842942099028,2018-01-09 16:36:00
velo_238,0.7991422249294262,2018-01-09 16:37:00
velo_238,0.7980053820974786,2018-01-09 18:28:00
velo_238,0.7953024484252087,2018-01-09 23:10:00
velo_238,0.791368447739776,2018-01-10 04:42:00
velo_238,0.7906897911021429,2018-01-10 05:27:00
velo_238,0.788337693359482,2018-01-10 05:45:00
velo_238,0.7857567361411748,2018-01-10 06:06:00
velo_238,0.29794024059613017,2018-01-10 16:43:00
velo_238,0.29444425198040935,2018-01-10 16:53:00
velo_238,0.2916751643290531,2018-01-10 17:10:00
velo_238,0.28759619324781527,2018-01-10 17:14:00
velo_238,0.28651557715274156,2018-01-10 17:15:00
velo_238,0.2833671285743342,2018-01-10 17:37:00
velo_238,0.2816647291323477,2018-01-10 18:07:00
velo_238,0.27915923800901404,2018-01-10 18:07:00
velo_238,0.2773403488635526,2018-01-10 18:08:00
velo_238,0.2765399368268852,2018-01-10 18:10:00
velo_238,0.27449917279061725,2018-01-10 18:13:00
velo_238,0.27497436140169607,2018-01-10 18:15:00
velo_238,0.27492182694494516,2018-01-10 18:20:00
velo_238,0.27326118032050395,2018-01-10 18:23:00
velo_238,0.2723295453304308,2018-01-10 18:29:00
velo_238,0.2699152752905047,2018-01-10 18:58:00
velo_238,0.27025115249567017,2018-01-10 20:21:00
velo_238,0.26829875801369585,2018-01-10 20:36:00
velo_238,0.2666729036461524,2018-01-10 21:11:00
velo_238,0.26385882706255237,2018-01-10 21:15:00
velo_238,0.2604876402329757,2018-01-10 21:18:00
velo_238,0.25909752280318993,2018-01-10 21:27:00
velo_238,0.2586816356354747,2018-01-10 21:31:00
velo_238,0.25777413228976487,2018-01-10 21:34:00
velo_238,0.2570268166109678,2018-01-10 22:10:00
velo_238,0.2542562049711,2018-01-10 22:25:00
velo_238,0.2506716620473134,2018-01-10 23:24:00
velo_238,0.24817492750617418,2018-01-10 23:32:00
velo_238,0.24453491037442449,2018-01-10 23:42:00
velo_238,0.24328029120751885,2018-01-10 23:57:00
velo_238,0.23949611956474673,2018-01-11 00:12:00
velo_238,0.23656740001053528,2018-01-11 00:15:00
velo_238,0.23490366874664034,2018-01-11 00:36:00
velo_238,0.23412294083768354,2018-01-11 00:59:00
velo_238,0.2322794029357826,2018-01-11 01:14:00
velo_238,0.23057895561324526,2018-01-11 01:15:00
velo_238,0.22935018717504113,2018-01-11 01:16:00
velo_238,0.22847313683720877,2018-01-11 01:26:00
velo_238,0.22554533702578863,2018-01-11 01:26:00
velo_238,0.22426049538507342,2018-01-11 01:29:00
