velo_id,performance,timestamp
velo_378,0.8462210690527503,2018-01-05 04:31:00
velo_378,0.843411793523861,2018-01-07 19:43:00
velo_378,0.8408478946086392,2018-01-07 20:43:00
velo_378,0.8384525931769289,2018-01-08 15:19:00
velo_378,0.834826424242615,2018-01-09 07:15:00
velo_378,0.8326694275223774,2018-01-10 05:40:00
velo_378,0.8295111202072226,2018-01-10 14:06:00
velo_378,0.8282550273602339,2018-01-11 19:28:00
velo_378,0.8270219270688757,2018-01-12 06:14:00
velo_378,0.8248747988678011,2018-01-14 01:26:00
velo_378,0.8235450730173334,2018-01-14 01:34:00
velo_378,0.8218149355509671,2018-01-16 09:22:00
velo_378,0.8197864853846404,2018-01-16 10:57:00
velo_378,0.8190242576973656,2018-01-17 14:43:00
velo_378,0.8165731610566128,2018-01-18 19:15:00
velo_378,0.8136000661725884,2018-01-21 06:29:00
velo_378,0.812028868870702,2018-01-21 14:21:00
velo_378,0.8104381890715523,2018-01-22 09:26:00
velo_378,0.808307841749028,2018-01-22 15:43:00
velo_378,0.8049323663574218,2018-01-22 19:12:00
velo_378,0.8037556895913022,2018-01-23 11:58:00
velo_378,0.8015751482416379,2018-01-23 18:33:00
velo_378,0.79986011946086,2018-01-23 19:28:00
velo_378,0.7982201876715408,2018-01-24 14:30:00
velo_378,0.7962018086840247,2018-01-25 06:13:00
velo_378,0.7946647932767198,2018-01-25 17:35:00
