velo_id,performance,timestamp
velo_104,0.85,2018-01-05 15:19:00
velo_104,0.85,2018-01-05 16:16:00
velo_104,0.85,2018-01-11 17:12:00
velo_104,0.85,2018-01-15 04:19:00
velo_104,0.85,2018-01-17 05:48:00
velo_104,0.85,2018-01-17 16:44:00
velo_104,0.85,2018-01-17 18:11:00
velo_104,0.85,2018-01-19 04:33:00
velo_104,0.85,2018-01-21 10:13:00
velo_104,0.85,2018-01-22 03:44:00
velo_104,0.85,2018-01-22 08:25:00
velo_104,0.85,2018-01-22 22:23:00
velo_104,0.85,2018-01-23 15:16:00
velo_104,0.85,2018-01-24 06:25:00
velo_104,0.85,2018-01-24 15:59:00
velo_104,0.85,2018-01-24 17:50:00
velo_104,0.85,2018-01-25 06:22:00
velo_104,0.85,2018-01-25 07:51:00
velo_104,0.85,2018-01-25 08:50:00
velo_104,0.85,2018-01-25 09:26:00
velo_104,0.85,2018-01-25 14:39:00
