velo_id,performance,timestamp
velo_55,0.8863430579642111,2018-01-04 08:26:00
velo_55,0.8863430579642111,2018-01-04 10:22:00
velo_55,0.8863430579642111,2018-01-04 11:31:00
velo_55,0.8863430579642111,2018-01-04 14:08:00
velo_55,0.8863430579642111,2018-01-04 15:41:00
velo_55,0.8863430579642111,2018-01-05 10:11:00
velo_55,0.8863430579642111,2018-01-07 10:11:00
velo_55,0.8863430579642111,2018-01-07 21:47:00
velo_55,0.2,2018-01-08 04:48:00
velo_55,0.2,2018-01-08 05:11:00
velo_55,0.2,2018-01-08 05:25:00
velo_55,0.2,2018-01-08 05:46:00
velo_55,0.2,2018-01-08 07:28:00
velo_55,0.2,2018-01-08 07:30:00
velo_55,0.2,2018-01-08 07:31:00
velo_55,0.2,2018-01-08 07:37:00
velo_55,0.2,2018-01-08 07:39:00
velo_55,0.2,2018-01-08 07:44:00
velo_55,0.2,2018-01-08 07:51:00
velo_55,0.2,2018-01-08 07:54:00
velo_55,0.2,2018-01-08 08:03:00
velo_55,0.2,2018-01-08 08:04:00
velo_55,0.2,2018-01-08 08:23:00
velo_55,0.2,2018-01-08 08:56:00
velo_55,0.2,2018-01-08 09:09:00
velo_55,0.2,2018-01-08 09:44:00
velo_55,0.2,2018-01-08 09:46:00
velo_55,0.2,2018-01-08 09:54:00
velo_55,0.2,2018-01-08 10:14:00
velo_55,0.2,2018-01-08 10:16:00
velo_55,0.2,2018-01-08 10:23:00
velo_55,0.2,2018-01-08 12:20:00
velo_55,0.2,2018-01-08 12:29:00
velo_55,0.2,2018-01-08 12:40:00
velo_55,0.2,2018-01-08 13:23:00
velo_55,0.2,2018-01-08 13:33:00
velo_55,0.2,2018-01-08 13:33:00
velo_55,0.2,2018-01-08 13:41:00
velo_55,0.2,2018-01-08 13:42:00
velo_55,0.2,2018-01-08 13:55:00
velo_55,0.2,2018-01-08 14:00:00
velo_55,0.2,2018-01-08 14:05:00
velo_55,0.2,2018-01-08 14:10:00
velo_55,0.2,2018-01-08 14:15:00
velo_55,0.2,2018-01-08 14:20:00
velo_55,0.2,2018-01-08 14:22:00
velo_55,0.2,2018-01-08 14:31:00
velo_55,0.2,2018-01-08 14:35:00
velo_55,0.2,2018-01-08 14:47:00
velo_55,0.2,2018-01-08 14:47:00
velo_55,0.2,2018-01-08 14:51:00
velo_55,0.2,2018-01-08 14:53:00
velo_55,0.2,2018-01-08 14:55:00
velo_55,0.2,2018-01-08 15:16:00
velo_55,0.2,2018-01-08 15:20:00
velo_55,0.2,2018-01-08 15:48:00
velo_55,0.2,2018-01-08 15:50:00
velo_55,0.2,2018-01-08 15:52:00
velo_55,0.2,2018-01-08 15:54:00
velo_55,0.2,2018-01-08 15:55:00
velo_55,0.2,2018-01-08 16:04:00
velo_55,0.2,2018-01-08 16:28:00
velo_55,0.2,2018-01-08 16:28:00
velo_55,0.2,2018-01-08 16:40:00
velo_55,0.2,2018-01-08 16:45:00
velo_55,0.2,2018-01-08 16:46:00
velo_55,0.2,2018-01-08 16:46:00
velo_55,0.2,2018-01-08 16:49:00
velo_55,0.2,2018-01-08 16:58:00
velo_55,0.2,2018-01-08 17:01:00
velo_55,0.2,2018-01-08 17:04:00
velo_55,0.2,2018-01-08 17:13:00
velo_55,0.2,2018-01-08 17:13:00
velo_55,0.2,2018-01-08 17:15:00
velo_55,0.2,2018-01-08 17:16:00
velo_55,0.2,2018-01-08 17:20:00
velo_55,0.2,2018-01-08 17:24:00
velo_55,0.2,2018-01-08 17:34:00
velo_55,0.2,2018-01-08 17:40:00
velo_55,0.2,2018-01-08 17:42:00
velo_55,0.2,2018-01-08 17:42:00
velo_55,0.2,2018-01-08 17:45:00
velo_55,0.2,2018-01-08 17:54:00
velo_55,0.2,2018-01-08 17:57:00
velo_55,0.2,2018-01-08 17:58:00
velo_55,0.2,2018-01-08 18:04:00
velo_55,0.2,2018-01-08 18:04:00
velo_55,0.2,2018-01-08 18:05:00
velo_55,0.2,2018-01-08 18:18:00
velo_55,0.2,2018-01-08 18:20:00
velo_55,0.2,2018-01-08 18:20:00
velo_55,0.2,2018-01-08 18:20:00
velo_55,0.2,2018-01-08 18:26:00
velo_55,0.2,2018-01-08 18:27:00
velo_55,0.2,2018-01-08 18:29:00
velo_55,0.2,2018-01-08 18:29:00
velo_55,0.2,2018-01-08 18:30:00
