velo_id,performance,timestamp
velo_38,0.85,2018-01-02 06:05:00
velo_38,0.85,2018-01-02 19:44:00
velo_38,0.85,2018-01-04 06:05:00
velo_38,0.85,2018-01-04 06:45:00
velo_38,0.15,2018-01-04 07:02:00
velo_38,0.15,2018-01-04 07:10:00
velo_38,0.15,2018-01-04 07:30:00
velo_38,0.15,2018-01-04 08:04:00
velo_38,0.15,2018-01-04 08:21:00
velo_38,0.15,2018-01-04 08:26:00
velo_38,0.15,2018-01-04 09:41:00
velo_38,0.15,2018-01-04 10:06:00
velo_38,0.15,2018-01-04 10:55:00
velo_38,0.15,2018-01-04 11:25:00
velo_38,0.15,2018-01-04 13:03:00
velo_38,0.15,2018-01-04 18:24:00
velo_38,0.15,2018-01-04 19:53:00
velo_38,0.15,2018-01-04 22:34:00
velo_38,0.15,2018-01-05 02:05:00
velo_38,0.15,2018-01-05 02:09:00
velo_38,0.15,2018-01-05 03:08:00
velo_38,0.15,2018-01-05 04:22:00
velo_38,0.15,2018-01-05 05:24:00
velo_38,0.15,2018-01-05 05:27:00
velo_38,0.15,2018-01-05 05:49:00
velo_38,0.15,2018-01-05 07:10:00
velo_38,0.15,2018-01-05 07:13:00
velo_38,0.15,2018-01-05 07:30:00
velo_38,0.15,2018-01-05 08:04:00
velo_38,0.15,2018-01-05 08:21:00
velo_38,0.15,2018-01-05 08:26:00
velo_38,0.15,2018-01-05 08:27:00
velo_38,0.15,2018-01-05 09:41:00
velo_38,0.15,2018-01-05 11:25:00
velo_38,0.15,2018-01-05 11:37:00
velo_38,0.15,2018-01-05 13:38:00
velo_38,0.15,2018-01-05 14:53:00
velo_38,0.15,2018-01-05 15:03:00
velo_38,0.15,2018-01-05 15:48:00
velo_38,0.15,2018-01-05 15:53:00
velo_38,0.15,2018-01-05 17:25:00
velo_38,0.15,2018-01-05 17:34:00
velo_38,0.15,2018-01-05 17:53:00
velo_38,0.15,2018-01-05 18:24:00
velo_38,0.15,2018-01-05 19:35:00
velo_38,0.15,2018-01-05 22:34:00
velo_38,0.15,2018-01-06 02:17:00
velo_38,0.15,2018-01-06 03:55:00
velo_38,0.15,2018-01-06 05:45:00
velo_38,0.15,2018-01-06 08:21:00
velo_38,0.15,2018-01-06 09:01:00
velo_38,0.15,2018-01-06 10:06:00
velo_38,0.15,2018-01-06 10:55:00
velo_38,0.15,2018-01-06 11:26:00
velo_38,0.15,2018-01-06 11:55:00
velo_38,0.15,2018-01-06 13:03:00
velo_38,0.15,2018-01-06 13:35:00
velo_38,0.15,2018-01-06 14:35:00
velo_38,0.15,2018-01-06 14:42:00
velo_38,0.15,2018-01-06 16:59:00
velo_38,0.15,2018-01-06 17:07:00
velo_38,0.15,2018-01-06 17:09:00
velo_38,0.15,2018-01-06 17:50:00
velo_38,0.15,2018-01-06 18:57:00
velo_38,0.15,2018-01-06 19:47:00
velo_38,0.15,2018-01-06 20:26:00
velo_38,0.15,2018-01-06 20:59:00
velo_38,0.15,2018-01-06 21:03:00
velo_38,0.15,2018-01-06 21:13:00
velo_38,0.15,2018-01-06 21:20:00
velo_38,0.15,2018-01-06 21:38:00
velo_38,0.15,2018-01-06 21:40:00
velo_38,0.15,2018-01-06 22:38:00
velo_38,0.15,2018-01-06 22:42:00
velo_38,0.15,2018-01-06 23:10:00
velo_38,0.15,2018-01-06 23:17:00
velo_38,0.15,2018-01-06 23:29:00
velo_38,0.15,2018-01-06 23:46:00
velo_38,0.15,2018-01-07 00:17:00
velo_38,0.15,2018-01-07 01:59:00
velo_38,0.15,2018-01-07 03:30:00
velo_38,0.15,2018-01-07 03:33:00
velo_38,0.15,2018-01-07 03:53:00
velo_38,0.15,2018-01-07 03:55:00
velo_38,0.15,2018-01-07 04:12:00
velo_38,0.15,2018-01-07 04:26:00
velo_38,0.15,2018-01-07 04:32:00
velo_38,0.15,2018-01-07 05:15:00
velo_38,0.15,2018-01-07 05:51:00
velo_38,0.15,2018-01-07 06:23:00
velo_38,0.15,2018-01-07 06:42:00
velo_38,0.15,2018-01-07 06:45:00
velo_38,0.15,2018-01-07 07:08:00
velo_38,0.15,2018-01-07 07:37:00
velo_38,0.15,2018-01-07 08:21:00
velo_38,0.15,2018-01-07 08:27:00
velo_38,0.15,2018-01-07 09:00:00
velo_38,0.15,2018-01-07 09:01:00
velo_38,0.15,2018-01-07 09:31:00
velo_38,0.15,2018-01-07 09:47:00
velo_38,0.15,2018-01-07 10:02:00
velo_38,0.15,2018-01-07 10:07:00
velo_38,0.15,2018-01-07 11:02:00
velo_38,0.15,2018-01-07 11:18:00
velo_38,0.15,2018-01-07 11:20:00
velo_38,0.15,2018-01-07 11:25:00
velo_38,0.15,2018-01-07 11:26:00
velo_38,0.15,2018-01-07 11:36:00
velo_38,0.15,2018-01-07 11:55:00
velo_38,0.15,2018-01-11 17:22:00
velo_38,0.15,2018-01-11 17:25:00
velo_38,0.15,2018-01-11 17:34:00
velo_38,0.15,2018-01-11 17:36:00
velo_38,0.15,2018-01-11 17:43:00
velo_38,0.15,2018-01-11 17:43:00
velo_38,0.15,2018-01-11 17:49:00
velo_38,0.15,2018-01-11 17:50:00
velo_38,0.15,2018-01-11 17:51:00
velo_38,0.15,2018-01-11 17:51:00
velo_38,0.15,2018-01-11 17:53:00
velo_38,0.15,2018-01-11 17:53:00
velo_38,0.15,2018-01-11 17:57:00
velo_38,0.15,2018-01-11 17:57:00
velo_38,0.15,2018-01-11 18:00:00
velo_38,0.15,2018-01-11 18:16:00
velo_38,0.15,2018-01-11 18:20:00
velo_38,0.15,2018-01-11 18:22:00
velo_38,0.15,2018-01-11 18:23:00
velo_38,0.15,2018-01-11 18:27:00
velo_38,0.15,2018-01-11 18:28:00
velo_38,0.15,2018-01-11 18:34:00
velo_38,0.15,2018-01-11 18:35:00
velo_38,0.15,2018-01-11 18:40:00
velo_38,0.15,2018-01-11 18:44:00
velo_38,0.15,2018-01-11 18:46:00
velo_38,0.15,2018-01-11 18:46:00
velo_38,0.15,2018-01-11 18:48:00
velo_38,0.15,2018-01-11 18:51:00
velo_38,0.15,2018-01-11 18:52:00
velo_38,0.15,2018-01-11 18:53:00
velo_38,0.15,2018-01-11 18:53:00
velo_38,0.15,2018-01-11 18:53:00
velo_38,0.15,2018-01-11 19:01:00
velo_38,0.15,2018-01-11 19:02:00
velo_38,0.15,2018-01-11 19:05:00
velo_38,0.15,2018-01-11 19:06:00
velo_38,0.15,2018-01-11 19:06:00
velo_38,0.15,2018-01-11 19:08:00
velo_38,0.15,2018-01-11 19:14:00
velo_38,0.15,2018-01-11 19:16:00
velo_38,0.15,2018-01-11 19:18:00
velo_38,0.15,2018-01-11 19:19:00
velo_38,0.15,2018-01-11 19:22:00
velo_38,0.15,2018-01-11 19:23:00
velo_38,0.15,2018-01-11 19:27:00
velo_38,0.15,2018-01-11 19:30:00
velo_38,0.15,2018-01-11 19:31:00
velo_38,0.15,2018-01-11 19:32:00
velo_38,0.15,2018-01-11 19:34:00
velo_38,0.15,2018-01-11 19:43:00
velo_38,0.15,2018-01-11 19:44:00
velo_38,0.15,2018-01-11 19:50:00
velo_38,0.15,2018-01-11 19:51:00
velo_38,0.15,2018-01-11 19:52:00
velo_38,0.15,2018-01-11 20:02:00
velo_38,0.15,2018-01-11 20:12:00
velo_38,0.15,2018-01-11 20:14:00
velo_38,0.15,2018-01-11 20:16:00
velo_38,0.15,2018-01-11 20:19:00
velo_38,0.15,2018-01-11 20:25:00
velo_38,0.15,2018-01-11 20:31:00
velo_38,0.15,2018-01-11 20:35:00
velo_38,0.15,2018-01-11 20:37:00
velo_38,0.15,2018-01-11 20:51:00
velo_38,0.15,2018-01-11 20:52:00
velo_38,0.15,2018-01-11 21:00:00
velo_38,0.15,2018-01-11 21:01:00
velo_38,0.15,2018-01-11 21:02:00
velo_38,0.15,2018-01-11 21:12:00
velo_38,0.15,2018-01-11 21:15:00
