id,timestamp,sur_velo,velo,vitesse,position,destination_finale
56,2018-01-01 00:01:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:02:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:03:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:04:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:05:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:06:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:07:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:08:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:09:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:10:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),False
56,2018-01-01 00:11:00,False,False,0.15460240761558336,(lon:7.26 lat:39.73),(lon:46.41 lat:30.50)
56,2018-01-01 00:12:00,False,False,0.15460240761558336,(lon:7.15 lat:39.84),(lon:46.41 lat:30.50)
56,2018-01-01 00:13:00,False,False,0.15460240761558336,(lon:7.05 lat:39.95),(lon:46.41 lat:30.50)
56,2018-01-01 00:14:00,False,False,0.15460240761558336,(lon:7.00 lat:40.00),(lon:46.41 lat:30.50)
56,2018-01-01 00:15:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:7.00 lat:40.00),(lon:46.41 lat:30.50)
56,2018-01-01 00:16:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:7.37 lat:39.92),(lon:46.41 lat:30.50)
56,2018-01-01 00:17:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:7.74 lat:39.83),(lon:46.41 lat:30.50)
56,2018-01-01 00:18:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:8.10 lat:39.75),(lon:46.41 lat:30.50)
56,2018-01-01 00:19:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:8.47 lat:39.66),(lon:46.41 lat:30.50)
56,2018-01-01 00:20:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:8.84 lat:39.58),(lon:46.41 lat:30.50)
56,2018-01-01 00:21:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:9.21 lat:39.49),(lon:46.41 lat:30.50)
56,2018-01-01 00:22:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:9.58 lat:39.41),(lon:46.41 lat:30.50)
56,2018-01-01 00:23:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:9.94 lat:39.32),(lon:46.41 lat:30.50)
56,2018-01-01 00:24:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:10.31 lat:39.24),(lon:46.41 lat:30.50)
56,2018-01-01 00:25:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:10.68 lat:39.15),(lon:46.41 lat:30.50)
56,2018-01-01 00:26:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:11.05 lat:39.07),(lon:46.41 lat:30.50)
56,2018-01-01 00:27:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:11.42 lat:38.98),(lon:46.41 lat:30.50)
56,2018-01-01 00:28:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:11.78 lat:38.90),(lon:46.41 lat:30.50)
56,2018-01-01 00:29:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:12.15 lat:38.81),(lon:46.41 lat:30.50)
56,2018-01-01 00:30:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:12.52 lat:38.73),(lon:46.41 lat:30.50)
56,2018-01-01 00:31:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:12.89 lat:38.64),(lon:46.41 lat:30.50)
56,2018-01-01 00:32:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:13.26 lat:38.56),(lon:46.41 lat:30.50)
56,2018-01-01 00:33:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:13.62 lat:38.47),(lon:46.41 lat:30.50)
56,2018-01-01 00:34:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:13.99 lat:38.39),(lon:46.41 lat:30.50)
56,2018-01-01 00:35:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:14.36 lat:38.30),(lon:46.41 lat:30.50)
56,2018-01-01 00:36:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:14.73 lat:38.22),(lon:46.41 lat:30.50)
56,2018-01-01 00:37:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:15.09 lat:38.13),(lon:46.41 lat:30.50)
56,2018-01-01 00:38:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:15.46 lat:38.05),(lon:46.41 lat:30.50)
56,2018-01-01 00:39:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:15.83 lat:37.96),(lon:46.41 lat:30.50)
56,2018-01-01 00:40:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:16.20 lat:37.88),(lon:46.41 lat:30.50)
56,2018-01-01 00:41:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:16.57 lat:37.79),(lon:46.41 lat:30.50)
56,2018-01-01 00:42:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:16.93 lat:37.71),(lon:46.41 lat:30.50)
56,2018-01-01 00:43:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:17.30 lat:37.62),(lon:46.41 lat:30.50)
56,2018-01-01 00:44:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:17.67 lat:37.54),(lon:46.41 lat:30.50)
56,2018-01-01 00:45:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:18.04 lat:37.45),(lon:46.41 lat:30.50)
56,2018-01-01 00:46:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:18.41 lat:37.37),(lon:46.41 lat:30.50)
56,2018-01-01 00:47:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:18.77 lat:37.28),(lon:46.41 lat:30.50)
56,2018-01-01 00:48:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:19.14 lat:37.20),(lon:46.41 lat:30.50)
56,2018-01-01 00:49:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:19.51 lat:37.11),(lon:46.41 lat:30.50)
56,2018-01-01 00:50:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:19.88 lat:37.03),(lon:46.41 lat:30.50)
56,2018-01-01 00:51:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:20.25 lat:36.94),(lon:46.41 lat:30.50)
56,2018-01-01 00:52:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:20.61 lat:36.86),(lon:46.41 lat:30.50)
56,2018-01-01 00:53:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:20.98 lat:36.77),(lon:46.41 lat:30.50)
56,2018-01-01 00:54:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:21.35 lat:36.69),(lon:46.41 lat:30.50)
56,2018-01-01 00:55:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:21.72 lat:36.60),(lon:46.41 lat:30.50)
56,2018-01-01 00:56:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:22.09 lat:36.52),(lon:46.41 lat:30.50)
56,2018-01-01 00:57:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:22.45 lat:36.43),(lon:46.41 lat:30.50)
56,2018-01-01 00:58:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:22.82 lat:36.35),(lon:46.41 lat:30.50)
56,2018-01-01 00:59:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:23.19 lat:36.26),(lon:46.41 lat:30.50)
56,2018-01-01 01:00:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:23.56 lat:36.18),(lon:46.41 lat:30.50)
56,2018-01-01 01:01:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:23.93 lat:36.09),(lon:46.41 lat:30.50)
56,2018-01-01 01:02:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:24.29 lat:36.01),(lon:46.41 lat:30.50)
56,2018-01-01 01:03:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:24.66 lat:35.92),(lon:46.41 lat:30.50)
56,2018-01-01 01:04:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:25.03 lat:35.84),(lon:46.41 lat:30.50)
56,2018-01-01 01:05:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:25.40 lat:35.75),(lon:46.41 lat:30.50)
56,2018-01-01 01:06:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:25.77 lat:35.67),(lon:46.41 lat:30.50)
56,2018-01-01 01:07:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:26.13 lat:35.58),(lon:46.41 lat:30.50)
56,2018-01-01 01:08:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:26.50 lat:35.50),(lon:46.41 lat:30.50)
56,2018-01-01 01:09:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:26.87 lat:35.41),(lon:46.41 lat:30.50)
56,2018-01-01 01:10:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:27.24 lat:35.33),(lon:46.41 lat:30.50)
56,2018-01-01 01:11:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:27.60 lat:35.25),(lon:46.41 lat:30.50)
56,2018-01-01 01:12:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:27.97 lat:35.16),(lon:46.41 lat:30.50)
56,2018-01-01 01:13:00,True,velo_velo_5176_performance_0.9769918034882451,0.37761321259993397,(lon:28.34 lat:35.08),(lon:46.41 lat:30.50)
