id,timestamp,sur_velo,velo,vitesse,position,destination_finale
251,2018-01-25 07:25:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:26:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:27:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:28:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:29:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:30:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:31:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:32:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:33:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:34:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:35:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:36:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:37:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:38:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:39:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:40:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:41:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:42:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:43:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:44:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:45:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:46:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:47:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:48:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:49:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:50:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:51:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:52:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:53:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:54:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:55:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:56:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:57:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:58:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 07:59:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:00:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:01:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:02:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:03:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:04:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:05:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:06:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:07:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:08:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:09:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:10:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:11:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:12:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:13:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
251,2018-01-25 08:14:00,False,False,0.9711601686739781,(lon:0.75 lat:1.37),False
