timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 04:47:00,25,2273,velo_992,0.85,recuperer
2018-01-01 04:47:00,25,1
2018-01-01 05:44:00,25,139,velo_367,0.85,donner
2018-01-01 05:44:00,25,1
2018-01-01 15:16:00,25,2273,velo_369,0.85,donner
2018-01-01 15:16:00,25,1
2018-01-01 16:26:00,25,1
reparee
2018-01-01 19:04:00,25,139,velo_28244,0.85,recuperer
2018-01-01 19:04:00,25,1
2018-01-02 04:47:00,25,2273,velo_1003,0.8313354173744448,recuperer
2018-01-02 04:47:00,25,1
2018-01-02 15:16:00,25,2273,velo_359,0.85,donner
2018-01-02 15:16:00,25,1
2018-01-03 04:47:00,25,2273,velo_1005,0.8402563321082862,recuperer
2018-01-03 04:47:00,25,1
2018-01-03 05:44:00,25,139,velo_370,0.9157925304237818,donner
2018-01-03 05:44:00,25,1
2018-01-03 15:16:00,25,2273,velo_1005,0.8363316944357325,donner
2018-01-03 15:16:00,25,1
2018-01-03 20:21:00,25,139,velo_6198,0.40810683291518146,recuperer
2018-01-03 20:21:00,25,1
2018-01-04 05:10:00,25,2273,velo_16100,0.41112667365667405,recuperer
2018-01-04 05:10:00,25,1
2018-01-04 15:16:00,25,2273,velo_28244,0.6666830798756845,donner
2018-01-04 15:16:00,25,1
2018-01-05 04:47:00,25,2273,velo_990,0.8370230534199135,recuperer
2018-01-05 04:47:00,25,1
2018-01-05 05:00:00,25,5540,velo_361,0.85,donner
2018-01-05 05:00:00,25,1
2018-01-05 05:44:00,25,139,velo_362,0.85,donner
2018-01-05 05:44:00,25,1
2018-01-05 15:16:00,25,2273,velo_363,0.85,donner
2018-01-05 15:16:00,25,1
2018-01-05 18:59:00,25,5540,velo_361,0.8484462468351873,recuperer
2018-01-05 18:59:00,25,1
2018-01-05 19:56:00,25,139,velo_2842,0.4919471666518318,recuperer
2018-01-05 19:56:00,25,1
2018-01-06 05:00:00,25,5540,velo_368,0.85,donner
2018-01-06 05:00:00,25,1
2018-01-06 19:01:00,25,5540,velo_1087,0.7206133634054199,recuperer
2018-01-06 19:01:00,25,1
2018-01-07 05:00:00,25,5540,velo_1003,0.821435817036563,donner
2018-01-07 05:00:00,25,1
2018-01-07 05:44:00,25,139,velo_360,0.85,donner
2018-01-07 05:44:00,25,1
2018-01-07 19:13:00,25,5540,velo_3111,0.4602437408856117,recuperer
2018-01-07 19:13:00,25,1
2018-01-07 23:30:00,25,1
reparee
2018-01-08 04:55:00,25,2273,velo_3610,0.626094338193989,recuperer
2018-01-08 04:55:00,25,1
2018-01-08 05:00:00,25,5540,velo_361,0.845871611745446,donner
2018-01-08 05:00:00,25,1
2018-01-08 05:44:00,25,139,velo_16100,0.40078263404378756,donner
2018-01-08 05:44:00,25,1
2018-01-08 15:16:00,25,2273,velo_1087,0.7121010359900366,donner
2018-01-08 15:16:00,25,1
2018-01-09 04:50:00,25,2273,velo_844,0.7390443335220126,recuperer
2018-01-09 04:50:00,25,1
