timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 05:22:00,9,1
reparee
2018-01-01 05:25:00,9,1633,velo_89,0.85,donner
2018-01-01 05:25:00,9,1
2018-01-01 08:41:00,9,4123,velo_1832,0.8271022927386416,recuperer
2018-01-01 08:41:00,9,1
2018-01-01 15:27:00,9,1633,velo_18989,0.7564501016563363,recuperer
2018-01-01 15:27:00,9,1
2018-01-01 17:57:00,9,4123,velo_1832,0.8183235002770611,donner
2018-01-01 17:57:00,9,1
2018-01-02 05:25:00,9,1633,velo_78,0.85,donner
2018-01-02 05:25:00,9,1
2018-01-02 15:29:00,9,1633,velo_1809,0.7081690775116762,recuperer
2018-01-02 15:29:00,9,1
2018-01-03 05:25:00,9,1633,velo_92,0.85,donner
2018-01-03 05:25:00,9,1
2018-01-03 08:52:00,9,4123,velo_1845,0.7122098650174996,recuperer
2018-01-03 08:52:00,9,1
2018-01-03 15:44:00,9,1633,velo_6963,0.5589035080169164,recuperer
2018-01-03 15:44:00,9,1
2018-01-03 17:57:00,9,4123,velo_80,0.85,donner
2018-01-03 17:57:00,9,1
2018-01-04 05:25:00,9,1633,velo_77,0.85,donner
2018-01-04 05:25:00,9,1
2018-01-04 15:43:00,9,1633,velo_1477,0.7479858177835764,recuperer
2018-01-04 15:43:00,9,1
2018-01-05 05:25:00,9,1633,velo_83,0.85,donner
2018-01-05 05:25:00,9,1
2018-01-05 13:15:00,9,4123,velo_2294,0.668677229512064,recuperer
2018-01-05 13:15:00,9,1
2018-01-05 15:35:00,9,1633,velo_1277,0.7525265750203256,recuperer
2018-01-05 15:35:00,9,1
2018-01-05 17:57:00,9,4123,velo_2294,0.6538050094892381,donner
2018-01-05 17:57:00,9,1
2018-01-06 05:35:00,9,1933,velo_6963,0.490121845719965,donner
2018-01-06 05:35:00,9,1
2018-01-07 08:45:00,9,4123,velo_1826,0.7229402085026785,recuperer
2018-01-07 08:45:00,9,1
2018-01-07 12:26:00,9,1
reparee
2018-01-07 17:57:00,9,4123,velo_87,0.85,donner
2018-01-07 17:57:00,9,1
2018-01-08 05:25:00,9,1633,velo_81,0.85,donner
2018-01-08 05:25:00,9,1
2018-01-08 08:47:00,9,4123,velo_1818,0.695672388251213,recuperer
2018-01-08 08:47:00,9,1
2018-01-08 17:57:00,9,4123,velo_1809,0.6872205638136698,donner
2018-01-08 17:57:00,9,1
2018-01-09 05:25:00,9,1633,velo_1845,0.7007669342517924,donner
2018-01-09 05:25:00,9,1
2018-01-10 08:51:00,9,1633,velo_90,0.9827749463591099,donner
2018-01-10 08:51:00,9,1
2018-01-10 12:35:00,9,4123,velo_1224,0.5933196424173707,recuperer
2018-01-10 12:35:00,9,1
2018-01-10 17:57:00,9,4123,velo_1477,0.7316818046121579,donner
2018-01-10 17:57:00,9,1
2018-01-12 09:26:00,9,4123,velo_1890,0.5091385599113943,recuperer
2018-01-12 09:26:00,9,1
2018-01-12 17:57:00,9,4123,velo_79,0.85,donner
2018-01-12 17:57:00,9,1
2018-01-13 01:05:00,9,1633,velo_955,0.7980287586405627,recuperer
2018-01-13 01:05:00,9,1
2018-01-13 19:30:00,9,1
reparee
