timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 05:03:00,20,3587,velo_280,0.85,donner
2018-01-01 05:03:00,20,1
2018-01-01 09:01:00,20,159,velo_270,0.85,donner
2018-01-01 09:01:00,20,1
2018-01-01 13:01:00,20,1
reparee
2018-01-01 17:24:00,20,159,velo_270,0.8450820364983594,recuperer
2018-01-01 17:24:00,20,1
2018-01-01 21:56:00,20,3587,velo_8407,0.85,recuperer
2018-01-01 21:56:00,20,1
2018-01-02 05:03:00,20,3587,velo_273,0.85,donner
2018-01-02 05:03:00,20,1
2018-01-02 09:01:00,20,159,velo_261,0.9755591753995754,donner
2018-01-02 09:01:00,20,1
2018-01-02 18:40:00,20,159,velo_8661,0.48350854219981965,recuperer
2018-01-02 18:40:00,20,1
2018-01-03 00:49:00,20,3587,velo_8403,0.526057917518772,recuperer
2018-01-03 00:49:00,20,1
2018-01-03 05:03:00,20,3587,velo_274,0.85,donner
2018-01-03 05:03:00,20,1
2018-01-03 09:01:00,20,159,velo_264,0.85,donner
2018-01-03 09:01:00,20,1
2018-01-04 02:00:00,20,3587,velo_8390,0.45433850216764093,recuperer
2018-01-04 02:00:00,20,1
2018-01-04 05:03:00,20,3587,velo_271,0.85,donner
2018-01-04 05:03:00,20,1
2018-01-04 09:01:00,20,159,velo_283,0.85,donner
2018-01-04 09:01:00,20,1
2018-01-05 01:34:00,20,3587,velo_8405,0.4782243747030955,recuperer
2018-01-05 01:34:00,20,1
2018-01-05 05:03:00,20,3587,velo_266,0.85,donner
2018-01-05 05:03:00,20,1
2018-01-05 09:01:00,20,159,velo_281,0.85,donner
2018-01-05 09:01:00,20,1
2018-01-07 02:13:00,20,3587,velo_3805,0.5373126903603158,recuperer
2018-01-07 02:13:00,20,1
2018-01-07 18:59:00,20,3331,velo_467,0.8437662467337442,recuperer
2018-01-07 18:59:00,20,1
2018-01-07 20:05:00,20,1
reparee
2018-01-08 05:03:00,20,3587,velo_259,0.85,donner
2018-01-08 05:03:00,20,1
2018-01-08 09:01:00,20,159,velo_8407,0.8014248093496861,donner
2018-01-08 09:01:00,20,1
2018-01-09 04:18:00,20,159,velo_541,0.8305323510977614,recuperer
2018-01-09 04:18:00,20,1
2018-01-09 09:01:00,20,159,velo_262,0.85,donner
2018-01-09 09:01:00,20,1
2018-01-10 07:03:00,20,159,velo_2533,0.5347333639836881,recuperer
2018-01-10 07:03:00,20,1
2018-01-10 09:01:00,20,159,velo_8661,0.3193322045937362,donner
2018-01-10 09:01:00,20,1
2018-01-10 09:01:00,20,159,velo_268,0.8957983532178503,donner
2018-01-10 09:01:00,20,1
2018-01-10 09:01:00,20,159,velo_8661,0.3193322045937362,recuperer
2018-01-10 09:01:00,20,1
2018-01-14 03:09:00,20,1
reparee
