timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 03:58:00,7,1
reparee
2018-01-01 06:48:00,7,4447,velo_18538,0.85,recuperer
2018-01-01 06:48:00,7,1
2018-01-01 08:13:00,7,3541,velo_58,0.85,donner
2018-01-01 08:13:00,7,1
2018-01-01 13:03:00,7,4447,velo_51,0.85,donner
2018-01-01 13:03:00,7,1
2018-01-01 15:04:00,7,4366,velo_13339,0.7541074999451588,recuperer
2018-01-01 15:04:00,7,1
2018-01-01 18:26:00,7,3541,velo_1139,0.8082859907373926,recuperer
2018-01-01 18:26:00,7,1
2018-01-01 19:29:00,7,4366,velo_56,0.85,donner
2018-01-01 19:29:00,7,1
2018-01-02 06:48:00,7,4447,velo_18539,0.85,recuperer
2018-01-02 06:48:00,7,1
2018-01-02 08:13:00,7,3541,velo_18539,0.8312085615654663,donner
2018-01-02 08:13:00,7,1
2018-01-02 13:03:00,7,4447,velo_18538,0.669926140360834,donner
2018-01-02 13:03:00,7,1
2018-01-02 18:17:00,7,4366,velo_8777,0.5323537966596652,recuperer
2018-01-02 18:17:00,7,1
2018-01-02 19:04:00,7,3541,velo_9877,0.48782796800535744,recuperer
2018-01-02 19:04:00,7,1
2018-01-02 19:29:00,7,4366,velo_9877,0.44030400794163405,donner
2018-01-02 19:29:00,7,1
2018-01-03 06:48:00,7,4447,velo_51,0.85,recuperer
2018-01-03 06:48:00,7,1
2018-01-03 08:13:00,7,3541,velo_59,0.85,donner
2018-01-03 08:13:00,7,1
2018-01-03 13:03:00,7,4447,velo_48,0.85,donner
2018-01-03 13:03:00,7,1
2018-01-03 17:19:00,7,4366,velo_4646,0.7092484500787567,recuperer
2018-01-03 17:19:00,7,1
2018-01-03 19:09:00,7,3541,velo_6138,0.4668483658726369,recuperer
2018-01-03 19:09:00,7,1
2018-01-03 19:29:00,7,4366,velo_57,0.85,donner
2018-01-03 19:29:00,7,1
2018-01-04 07:18:00,7,4447,velo_321,0.8262136956514079,recuperer
2018-01-04 07:18:00,7,1
2018-01-04 08:13:00,7,3541,velo_55,0.8863430579642111,donner
2018-01-04 08:13:00,7,1
2018-01-04 13:03:00,7,4447,velo_52,0.85,donner
2018-01-04 13:03:00,7,1
2018-01-04 16:44:00,7,4366,velo_18727,0.6569454301840776,recuperer
2018-01-04 16:44:00,7,1
2018-01-04 19:03:00,7,3541,velo_2876,0.6069267816703,recuperer
2018-01-04 19:03:00,7,1
2018-01-04 19:29:00,7,4366,velo_18727,0.49377676447209373,donner
2018-01-04 19:29:00,7,1
2018-01-05 06:56:00,7,4447,velo_223,0.8373855148325223,recuperer
2018-01-05 06:56:00,7,1
2018-01-05 08:13:00,7,3541,velo_2876,0.5699551180387428,donner
2018-01-05 08:13:00,7,1
2018-01-05 13:03:00,7,4447,velo_13339,0.6414160863708002,donner
2018-01-05 13:03:00,7,1
2018-01-05 19:04:00,7,3541,velo_1351,0.7150621781314521,recuperer
2018-01-05 19:04:00,7,1
2018-01-05 21:07:00,7,4366,velo_3710,0.45045669050680415,recuperer
2018-01-05 21:07:00,7,1
2018-01-05 21:29:00,7,4366,velo_4646,0.6909637724716908,donner
2018-01-05 21:29:00,7,1
2018-01-07 09:55:00,7,4053,velo_1104,0.7409002904879904,recuperer
2018-01-07 09:55:00,7,1
2018-01-07 11:02:00,7,1
reparee
2018-01-08 08:13:00,7,3541,velo_223,0.8337653393767268,donner
2018-01-08 08:13:00,7,1
2018-01-08 08:58:00,7,4447,velo_3444,0.534887932572082,recuperer
2018-01-08 08:58:00,7,1
2018-01-08 13:03:00,7,4447,velo_51,0.85,donner
2018-01-08 13:03:00,7,1
2018-01-08 19:11:00,7,3541,velo_1293,0.634023161045643,recuperer
2018-01-08 19:11:00,7,1
2018-01-08 23:22:00,7,4366,velo_1709,0.4823763844422031,recuperer
2018-01-08 23:22:00,7,1
2018-01-08 23:36:00,7,4366,velo_3710,0.4033302279487364,donner
2018-01-08 23:36:00,7,1
2018-01-09 08:13:00,7,3541,velo_1293,0.6217906940275337,donner
2018-01-09 08:13:00,7,1
2018-01-09 08:32:00,7,4447,velo_755,0.4348151349838928,recuperer
2018-01-09 08:32:00,7,1
2018-01-09 13:03:00,7,4447,velo_6138,0.39854148654143945,donner
2018-01-09 13:03:00,7,1
2018-01-09 13:03:00,7,4447,velo_755,0.42691289274352917,donner
2018-01-09 13:03:00,7,1
2018-01-09 13:03:00,7,4447,velo_6138,0.39854148654143945,recuperer
2018-01-09 13:03:00,7,1
2018-01-09 19:05:00,7,3541,velo_710,0.6491251104143766,recuperer
2018-01-09 19:05:00,7,1
2018-01-10 08:13:00,7,3541,velo_1104,0.7398229426040577,donner
2018-01-10 08:13:00,7,1
2018-01-10 13:13:00,7,4366,velo_1123,0.4665874373307358,recuperer
2018-01-10 13:13:00,7,1
2018-01-10 19:29:00,7,4366,velo_50,0.85,donner
2018-01-10 19:29:00,7,1
2018-01-10 23:16:00,7,4447,velo_1836,0.42773845704455454,recuperer
2018-01-10 23:16:00,7,1
2018-01-10 23:20:00,7,4447,velo_1709,0.45513530010576253,donner
2018-01-10 23:20:00,7,1
2018-01-10 23:24:00,7,3541,velo_791,0.6066299767647567,recuperer
2018-01-10 23:24:00,7,1
2018-01-11 08:13:00,7,3541,velo_1139,0.7994595578377821,donner
2018-01-11 08:13:00,7,1
2018-01-11 19:12:00,7,3541,velo_1463,0.4880558343691067,recuperer
2018-01-11 19:12:00,7,1
2018-01-12 06:12:00,7,4447,velo_132,0.85,recuperer
2018-01-12 06:12:00,7,1
2018-01-12 08:13:00,7,3541,velo_49,0.85,donner
2018-01-12 08:13:00,7,1
2018-01-12 13:03:00,7,4447,velo_710,0.6415834799902947,donner
2018-01-12 13:03:00,7,1
2018-01-13 18:06:00,7,1
reparee
