timestamp,station_id,cycliste_id,velo_id,velo_performance
timestamp,station_id,cycliste_id,velo_id,velo_performance
timestamp,station_id,performance
2018-01-01 05:45:00,10,39,velo_263,0.85
2018-01-01 05:45:00,10,1
2018-01-01 07:50:00,10,33,velo_311,0.85
2018-01-01 07:50:00,10,1
2018-01-01 12:01:00,10,5,velo_170,0.85
2018-01-01 12:01:00,10,1
complete
complete
2018-01-01 16:02:00,10,33,velo_159,0.85
2018-01-01 16:02:00,10,1
2018-01-01 17:56:00,10,44,velo_260,0.85
2018-01-01 17:56:00,10,1
2018-01-01 18:31:00,10,56,velo_165,0.8728392481377389
2018-01-01 18:31:00,10,1
2018-01-01 19:28:00,10,39,velo_263,0.8470415932671673
2018-01-01 19:28:00,10,1
2018-01-02 05:45:00,10,39,velo_282,0.8463662412721323
2018-01-02 05:45:00,10,1
2018-01-02 07:01:00,10,13,velo_152,0.85
2018-01-02 07:01:00,10,1
complete
complete
2018-01-02 16:02:00,10,33,velo_260,0.8483213150197422
2018-01-02 16:02:00,10,1
2018-01-02 19:28:00,10,39,velo_163,0.85
2018-01-02 19:28:00,10,1
2018-01-03 05:45:00,10,39,velo_267,0.84641103692675
2018-01-03 05:45:00,10,1
2018-01-03 06:18:00,10,71,velo_284,0.85
2018-01-03 06:18:00,10,1
complete
2018-01-03 15:20:00,10,13,velo_267,0.843725072004817
2018-01-03 15:20:00,10,1
2018-01-03 15:58:00,10,64,velo_152,0.85
2018-01-03 15:58:00,10,1
2018-01-03 16:02:00,10,33,velo_284,0.8468892641159879
2018-01-03 16:02:00,10,1
2018-01-03 17:59:00,10,71,velo_161,0.85
2018-01-03 17:59:00,10,1
2018-01-03 19:28:00,10,39,velo_170,0.85
2018-01-03 19:28:00,10,1
2018-01-04 05:45:00,10,39,velo_267,0.8411682903265746
2018-01-04 05:45:00,10,1
2018-01-04 07:50:00,10,33,velo_300,0.85
2018-01-04 07:50:00,10,1
2018-01-04 10:26:00,10,6,velo_122,0.85
2018-01-04 10:26:00,10,1
2018-01-04 16:02:00,10,33,velo_160,0.9960603602680745
2018-01-04 16:02:00,10,1
2018-01-04 16:40:00,10,68,velo_65,0.85
2018-01-04 16:40:00,10,1
2018-01-04 17:14:00,10,6,velo_164,0.85
2018-01-04 17:14:00,10,1
2018-01-04 19:28:00,10,39,velo_162,0.8748120060588527
2018-01-04 19:28:00,10,1
2018-01-04 22:52:00,10,34,velo_65,0.85
2018-01-04 22:52:00,10,1
2018-01-05 05:22:00,10,34,velo_391,0.8405283497856281
2018-01-05 05:22:00,10,1
2018-01-05 05:45:00,10,39,velo_173,0.85
2018-01-05 05:45:00,10,1
2018-01-05 06:18:00,10,71,velo_287,0.85
2018-01-05 06:18:00,10,1
2018-01-05 07:50:00,10,33,velo_266,0.9097530066031928
2018-01-05 07:50:00,10,1
2018-01-05 12:01:00,10,5,velo_263,0.8413537391154094
2018-01-05 12:01:00,10,1
2018-01-05 16:02:00,10,33,velo_173,0.85
2018-01-05 16:02:00,10,1
2018-01-05 17:59:00,10,71,velo_122,0.85
2018-01-05 17:59:00,10,1
2018-01-05 18:00:00,10,44,velo_284,0.84125287540074
2018-01-05 18:00:00,10,1
2018-01-05 18:08:00,10,46,velo_391,0.8379709696752204
2018-01-05 18:08:00,10,1
2018-01-05 18:11:00,10,5,velo_267,0.8381761007216383
2018-01-05 18:11:00,10,1
2018-01-05 19:28:00,10,39,velo_266,0.9104286534012718
2018-01-05 19:28:00,10,1
2018-01-06 04:19:00,10,81,velo_288,0.85
2018-01-06 04:19:00,10,1
2018-01-06 05:37:00,10,70,velo_288,0.8490070690723233
2018-01-06 05:37:00,10,1
2018-01-06 06:51:00,10,21,velo_263,0.8397264008907577
2018-01-06 06:51:00,10,1
2018-01-06 07:26:00,10,98,velo_253,0.8470352391827922
2018-01-06 07:26:00,10,1
2018-01-06 07:29:00,10,49,velo_287,0.8467970748993814
2018-01-06 07:29:00,10,1
2018-01-06 13:44:00,10,73,velo_260,0.8437281051370693
2018-01-06 13:44:00,10,1
2018-01-06 15:25:00,10,98,velo_311,0.8465778762727655
2018-01-06 15:25:00,10,1
2018-01-06 17:28:00,10,81,velo_253,0.8442964355165777
2018-01-06 17:28:00,10,1
2018-01-06 18:53:00,10,70,velo_185,0.85
2018-01-06 18:53:00,10,1
2018-01-06 20:58:00,10,49,velo_150,0.85
2018-01-06 20:58:00,10,1
2018-01-07 04:19:00,10,81,velo_51,0.85
2018-01-07 04:19:00,10,1
2018-01-07 05:37:00,10,70,velo_150,0.85
2018-01-07 05:37:00,10,1
2018-01-07 06:18:00,10,71,velo_293,0.85
2018-01-07 06:18:00,10,1
2018-01-07 07:26:00,10,98,velo_115,0.9930250993830456
2018-01-07 07:26:00,10,1
2018-01-07 07:29:00,10,49,velo_115,0.9930250993830456
2018-01-07 07:29:00,10,1
2018-01-07 15:25:00,10,98,velo_293,0.849571757734873
2018-01-07 15:25:00,10,1
2018-01-07 17:28:00,10,81,velo_185,0.85
2018-01-07 17:28:00,10,1
2018-01-07 17:59:00,10,71,velo_260,0.8418011401767622
2018-01-07 17:59:00,10,1
2018-01-07 18:53:00,10,70,velo_81,0.85
2018-01-07 18:53:00,10,1
2018-01-07 20:58:00,10,49,velo_64,0.85
2018-01-07 20:58:00,10,1
2018-01-08 05:45:00,10,39,velo_147,0.85
2018-01-08 05:45:00,10,1
2018-01-08 06:18:00,10,71,velo_141,0.85
2018-01-08 06:18:00,10,1
2018-01-08 06:51:00,10,21,velo_64,0.85
2018-01-08 06:51:00,10,1
2018-01-08 07:50:00,10,33,velo_130,0.85
2018-01-08 07:50:00,10,1
2018-01-08 10:04:00,10,64,velo_131,0.9742089030998534
2018-01-08 10:04:00,10,1
2018-01-08 10:27:00,10,6,velo_235,0.8419961104596746
2018-01-08 10:27:00,10,1
2018-01-08 16:02:00,10,33,velo_282,0.844527984453113
2018-01-08 16:02:00,10,1
2018-01-08 16:40:00,10,68,velo_201,0.85
2018-01-08 16:40:00,10,1
2018-01-08 16:44:00,10,128,velo_51,0.85
2018-01-08 16:44:00,10,1
2018-01-08 17:59:00,10,71,velo_300,0.8476374475101259
2018-01-08 17:59:00,10,1
2018-01-08 19:28:00,10,39,velo_131,0.9742089030998534
2018-01-08 19:28:00,10,1
2018-01-08 22:52:00,10,34,velo_147,0.85
2018-01-08 22:52:00,10,1
2018-01-09 05:22:00,10,34,velo_147,0.85
2018-01-09 05:22:00,10,1.0
2018-01-09 05:45:00,10,39,velo_274,0.86125837097809
2018-01-09 05:45:00,10,0.9787469536271344
2018-01-09 06:51:00,10,21,velo_81,0.85
2018-01-09 06:51:00,10,0.9787469536271344
2018-01-09 07:50:00,10,33,velo_353,0.8388933970949273
2018-01-09 07:50:00,10,0.9787469536271344
2018-01-09 08:06:00,10,54,velo_235,0.838981180292693
2018-01-09 08:06:00,10,0.9787469536271344
2018-01-09 16:02:00,10,33,velo_147,0.85
2018-01-09 16:02:00,10,0.9787469536271344
2018-01-09 18:08:00,10,46,velo_141,0.85
2018-01-09 18:08:00,10,0.9787469536271344
2018-01-09 18:11:00,10,5,velo_284,0.8403257393500831
2018-01-09 18:11:00,10,0.9787469536271344
2018-01-09 18:30:00,10,128,velo_274,0.8592598229790944
2018-01-09 18:30:00,10,0.9787469536271344
2018-01-09 19:28:00,10,39,velo_353,0.836640417891562
2018-01-09 19:28:00,10,0.9787469536271344
2018-01-10 05:45:00,10,39,velo_141,0.85
2018-01-10 05:45:00,10,0.9787469536271344
2018-01-10 06:04:00,10,133,velo_357,0.8493713415528013
2018-01-10 06:04:00,10,0.9787469536271344
2018-01-10 06:18:00,10,71,velo_101,0.85
2018-01-10 06:18:00,10,0.9574939072542688
2018-01-10 07:50:00,10,33,velo_364,0.8476233824513318
2018-01-10 07:50:00,10,0.9574939072542688
2018-01-10 08:22:00,10,61,velo_259,0.8469587621170462
2018-01-10 08:22:00,10,0.9574939072542688
2018-01-10 12:01:00,10,5,velo_315,0.8475788942654167
2018-01-10 12:01:00,10,0.9574939072542688
2018-01-10 14:35:00,10,35,velo_387,0.9703854673673056
2018-01-10 14:35:00,10,0.9574939072542688
2018-01-10 16:02:00,10,33,velo_364,0.8447055708312384
2018-01-10 16:02:00,10,0.9574939072542688
2018-01-10 17:59:00,10,71,velo_259,0.8439419899623886
2018-01-10 17:59:00,10,0.9574939072542688
2018-01-10 19:28:00,10,39,velo_130,0.85
2018-01-10 19:28:00,10,0.9574939072542688
2018-01-10 19:30:00,10,138,velo_314,0.8413981254796263
2018-01-10 19:30:00,10,0.9574939072542688
2018-01-10 19:54:00,10,138,velo_315,0.8478906582474712
2018-01-10 19:54:00,10,0.9362408608814031
2018-01-10 20:44:00,10,133,velo_314,0.8386522081255765
2018-01-10 20:44:00,10,0.9362408608814031
2018-01-11 05:45:00,10,39,velo_193,0.8396156743959565
2018-01-11 05:45:00,10,0.9362408608814031
2018-01-11 05:57:00,10,133,velo_153,0.85
2018-01-11 05:57:00,10,0.9362408608814031
2018-01-11 07:50:00,10,33,velo_356,0.8570294193851787
2018-01-11 07:50:00,10,0.9362408608814031
2018-01-11 08:06:00,10,54,velo_193,0.838477035014363
2018-01-11 08:06:00,10,0.9362408608814031
2018-01-11 08:22:00,10,61,velo_83,0.85
2018-01-11 08:22:00,10,0.9362408608814031
2018-01-11 08:46:00,10,73,velo_141,0.85
2018-01-11 08:46:00,10,0.9362408608814031
2018-01-11 14:32:00,10,104,velo_42,0.85
2018-01-11 14:32:00,10,0.9362408608814031
2018-01-11 14:36:00,10,35,velo_239,0.8307912869313745
2018-01-11 14:36:00,10,0.9362408608814031
