timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 08:52:00,14,1
reparee
2018-01-01 10:43:00,14,2565,velo_169,0.85,donner
2018-01-01 10:43:00,14,1
2018-01-02 01:33:00,14,2565,velo_169,0.85,recuperer
2018-01-02 01:33:00,14,1
2018-01-02 10:43:00,14,2565,velo_154,0.85,donner
2018-01-02 10:43:00,14,1
2018-01-03 03:43:00,14,2565,velo_2818,0.6951440084034675,recuperer
2018-01-03 03:43:00,14,1
2018-01-04 10:43:00,14,2565,velo_174,0.85,donner
2018-01-04 10:43:00,14,1
2018-01-05 10:35:00,14,760,velo_163,0.8701167145378061,donner
2018-01-05 10:35:00,14,1
2018-01-05 12:53:00,14,5278,velo_167,0.85,donner
2018-01-05 12:53:00,14,1
2018-01-06 06:52:00,14,2565,velo_3436,0.5816478505840994,recuperer
2018-01-06 06:52:00,14,1
2018-01-06 10:43:00,14,2565,velo_169,0.85,donner
2018-01-06 10:43:00,14,1
2018-01-07 15:56:00,14,1
reparee
2018-01-08 12:53:00,14,5278,velo_155,0.9470638180520987,donner
2018-01-08 12:53:00,14,1
2018-01-10 10:35:00,14,760,velo_171,0.85,donner
2018-01-10 10:35:00,14,1
2018-01-10 12:41:00,14,2565,velo_2757,0.49025224307602877,recuperer
2018-01-10 12:41:00,14,1
2018-01-10 12:53:00,14,5278,velo_168,0.85,donner
2018-01-10 12:53:00,14,1
2018-01-11 10:43:00,14,2565,velo_170,0.85,donner
2018-01-11 10:43:00,14,1
2018-01-11 12:53:00,14,5278,velo_157,0.85,donner
2018-01-11 12:53:00,14,1
2018-01-12 12:53:00,14,5278,velo_164,0.8506118702823596,donner
2018-01-12 12:53:00,14,1
2018-01-13 02:50:00,14,2565,velo_215,0.756456579670765,recuperer
2018-01-13 02:50:00,14,1
2018-01-13 10:43:00,14,2565,velo_165,0.85,donner
2018-01-13 10:43:00,14,1
2018-01-13 23:00:00,14,1
reparee
2018-01-14 07:16:00,14,6276,velo_177,0.85,donner
2018-01-14 07:16:00,14,1
