timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 08:03:00,23,4909,velo_336,0.85,donner
2018-01-01 08:03:00,23,1
2018-01-01 08:18:00,23,42,velo_12492,0.85,recuperer
2018-01-01 08:18:00,23,1
2018-01-01 15:04:00,23,1
reparee
2018-01-01 16:24:00,23,5107,velo_12880,0.35,recuperer
2018-01-01 16:24:00,23,1
2018-01-01 17:26:00,23,5107,velo_12492,0.8131662351276425,donner
2018-01-01 17:26:00,23,1
2018-01-01 17:55:00,23,4909,velo_25664,0.4248458986417219,recuperer
2018-01-01 17:55:00,23,1
2018-01-01 18:55:00,23,42,velo_345,0.85,donner
2018-01-01 18:55:00,23,1
2018-01-02 08:03:00,23,4909,velo_333,0.85,donner
2018-01-02 08:03:00,23,1
2018-01-02 16:31:00,23,5107,velo_12878,0.4,recuperer
2018-01-02 16:31:00,23,1
2018-01-02 17:26:00,23,5107,velo_342,0.85,donner
2018-01-02 17:26:00,23,1
2018-01-02 17:38:00,23,4909,velo_3027,0.5794051414762641,recuperer
2018-01-02 17:38:00,23,1
2018-01-03 08:24:00,23,42,velo_3561,0.7071449358245863,recuperer
2018-01-03 08:24:00,23,1
2018-01-03 16:24:00,23,5107,velo_544,0.25,recuperer
2018-01-03 16:24:00,23,1
2018-01-03 17:26:00,23,5107,velo_341,0.85,donner
2018-01-03 17:26:00,23,1
2018-01-03 18:55:00,23,42,velo_344,0.85,donner
2018-01-03 18:55:00,23,1
2018-01-04 08:03:00,23,4909,velo_331,0.85,donner
2018-01-04 08:03:00,23,1
2018-01-04 16:26:00,23,5107,velo_2371,0.15,recuperer
2018-01-04 16:26:00,23,1
2018-01-04 17:26:00,23,5107,velo_12880,0.16896412597511073,donner
2018-01-04 17:26:00,23,1
2018-01-04 17:26:00,23,5107,velo_338,0.85,donner
2018-01-04 17:26:00,23,1
2018-01-04 17:26:00,23,5107,velo_12880,0.16896412597511073,recuperer
2018-01-04 17:26:00,23,1
2018-01-05 08:03:00,23,4909,velo_3561,0.6325186974861738,donner
2018-01-05 08:03:00,23,1
2018-01-05 13:00:00,23,42,velo_1679,0.656093589263763,recuperer
2018-01-05 13:00:00,23,1
2018-01-05 16:34:00,23,5107,velo_1970,0.4,recuperer
2018-01-05 16:34:00,23,1
2018-01-05 17:26:00,23,5107,velo_1970,0.39368477679678626,donner
2018-01-05 17:26:00,23,1
2018-01-05 17:26:00,23,5107,velo_544,0.242699066109843,donner
2018-01-05 17:26:00,23,1
2018-01-05 17:26:00,23,5107,velo_346,0.996113712026309,donner
2018-01-05 17:26:00,23,1
2018-01-05 17:26:00,23,5107,velo_1970,0.39368477679678626,recuperer
2018-01-05 17:26:00,23,1
2018-01-05 17:26:00,23,5107,velo_544,0.242699066109843,recuperer
2018-01-05 17:26:00,23,1
2018-01-05 18:55:00,23,42,velo_544,0.2350618228397947,donner
2018-01-05 18:55:00,23,1
2018-01-05 18:55:00,23,42,velo_2371,0.12250748154514557,donner
2018-01-05 18:55:00,23,1
2018-01-05 18:55:00,23,42,velo_343,0.85,donner
2018-01-05 18:55:00,23,1
