timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 13:42:00,21,1
reparee
2018-01-01 14:45:00,21,451,velo_288,0.9626705965425505,donner
2018-01-01 14:45:00,21,1
2018-01-01 17:21:00,21,451,velo_18639,0.611688234682388,recuperer
2018-01-01 17:21:00,21,1
2018-01-02 14:45:00,21,451,velo_18639,0.4267699596566221,donner
2018-01-02 14:45:00,21,1
2018-01-02 17:23:00,21,451,velo_4513,0.607303433335201,recuperer
2018-01-02 17:23:00,21,1
2018-01-04 14:45:00,21,451,velo_301,0.85,donner
2018-01-04 14:45:00,21,1
2018-01-05 14:45:00,21,451,velo_4513,0.5546649141616781,donner
2018-01-05 14:45:00,21,1
2018-01-06 14:45:00,21,451,velo_286,0.85,donner
2018-01-06 14:45:00,21,1
2018-01-07 14:45:00,21,451,velo_289,0.85,donner
2018-01-07 14:45:00,21,1
2018-01-07 20:46:00,21,1
reparee
2018-01-08 14:45:00,21,451,velo_311,0.85,donner
2018-01-08 14:45:00,21,1
2018-01-09 14:45:00,21,451,velo_303,0.85,donner
2018-01-09 14:45:00,21,1
2018-01-09 18:03:00,21,451,velo_512,0.7786503712364388,recuperer
2018-01-09 18:03:00,21,1
2018-01-11 14:45:00,21,451,velo_294,0.85,donner
2018-01-11 14:45:00,21,1
2018-01-12 14:45:00,21,451,velo_312,0.85,donner
2018-01-12 14:45:00,21,1
2018-01-13 14:45:00,21,451,velo_304,0.85,donner
2018-01-13 14:45:00,21,1
2018-01-14 03:50:00,21,1
reparee
