timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 01:53:00,4,1
reparee
2018-01-06 04:12:00,4,2158,velo_27,0.85,donner
2018-01-06 04:12:00,4,1
2018-01-07 00:41:00,4,2158,velo_1149,0.43712629752071774,recuperer
2018-01-07 00:41:00,4,1
2018-01-07 04:12:00,4,2158,velo_28,0.85,donner
2018-01-07 04:12:00,4,1
2018-01-07 08:57:00,4,1
reparee
2018-01-07 23:16:00,4,2158,velo_3156,0.43556935201014607,recuperer
2018-01-07 23:16:00,4,1
2018-01-13 04:12:00,4,2158,velo_1149,0.42381314116014074,donner
2018-01-13 04:12:00,4,1
2018-01-13 16:01:00,4,1
reparee
2018-01-13 20:40:00,4,2158,velo_421,0.47841915539019136,recuperer
2018-01-13 20:40:00,4,1
2018-01-14 04:12:00,4,2158,velo_421,0.4693173473609141,donner
2018-01-14 04:12:00,4,1
