timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 05:56:00,15,3153,velo_29628,0.85,recuperer
2018-01-01 05:56:00,15,1
2018-01-01 06:44:00,15,2495,velo_185,0.85,donner
2018-01-01 06:44:00,15,1
2018-01-01 09:34:00,15,1
reparee
2018-01-01 19:25:00,15,3153,velo_193,0.8571842354364155,donner
2018-01-01 19:25:00,15,1
2018-01-02 06:03:00,15,3153,velo_3505,0.6670887156860971,recuperer
2018-01-02 06:03:00,15,1
2018-01-02 06:36:00,15,2495,velo_185,0.85,recuperer
2018-01-02 06:36:00,15,1
2018-01-02 19:25:00,15,3153,velo_197,0.85,donner
2018-01-02 19:25:00,15,1
2018-01-03 06:04:00,15,3153,velo_2771,0.7102597484020443,recuperer
2018-01-03 06:04:00,15,1
2018-01-03 06:44:00,15,2495,velo_205,0.85,donner
2018-01-03 06:44:00,15,1
2018-01-03 19:25:00,15,3153,velo_187,0.85,donner
2018-01-03 19:25:00,15,1
2018-01-04 06:20:00,15,3153,velo_2430,0.7021024090947767,recuperer
2018-01-04 06:20:00,15,1
2018-01-04 06:36:00,15,2495,velo_205,0.85,recuperer
2018-01-04 06:36:00,15,1
2018-01-04 19:25:00,15,3153,velo_195,0.85,donner
2018-01-04 19:25:00,15,1
2018-01-05 06:14:00,15,3153,velo_2821,0.545737581718969,recuperer
2018-01-05 06:14:00,15,1
2018-01-05 06:44:00,15,2495,velo_194,0.85,donner
2018-01-05 06:44:00,15,1
2018-01-05 10:25:00,15,5584,velo_1848,0.5702375473636523,recuperer
2018-01-05 10:25:00,15,1
2018-01-05 17:55:00,15,5584,velo_199,0.85,donner
2018-01-05 17:55:00,15,1
2018-01-05 19:25:00,15,3153,velo_200,0.85,donner
2018-01-05 19:25:00,15,1
2018-01-06 12:16:00,15,2495,velo_1046,0.779185685134175,recuperer
2018-01-06 12:16:00,15,1
2018-01-07 06:44:00,15,2495,velo_2430,0.7002326366719092,donner
2018-01-07 06:44:00,15,1
2018-01-07 16:38:00,15,1
reparee
2018-01-08 07:54:00,15,3153,velo_1670,0.6131515292540655,recuperer
2018-01-08 07:54:00,15,1
2018-01-08 19:25:00,15,3153,velo_205,0.85,donner
2018-01-08 19:25:00,15,1
2018-01-08 22:01:00,15,5584,velo_1784,0.42400685286548956,recuperer
2018-01-08 22:01:00,15,1
2018-01-08 22:55:00,15,5584,velo_182,0.85,donner
2018-01-08 22:55:00,15,1
2018-01-09 09:34:00,15,3153,velo_1119,0.5769480706004635,recuperer
2018-01-09 09:34:00,15,1
2018-01-09 19:25:00,15,3153,velo_191,0.85,donner
2018-01-09 19:25:00,15,1
2018-01-09 22:03:00,15,5584,velo_366,0.8984441356803341,recuperer
2018-01-09 22:03:00,15,1
2018-01-09 22:55:00,15,5584,velo_2771,0.6961680365676538,donner
2018-01-09 22:55:00,15,1
2018-01-10 10:21:00,15,3153,velo_1015,0.4335645924051265,recuperer
2018-01-10 10:21:00,15,1
2018-01-10 19:25:00,15,3153,velo_184,0.85,donner
2018-01-10 19:25:00,15,1
2018-01-11 10:03:00,15,3153,velo_139,0.45,recuperer
2018-01-11 10:03:00,15,1
2018-01-11 13:35:00,15,5584,velo_485,0.44529230546582693,recuperer
2018-01-11 13:35:00,15,1
2018-01-11 17:55:00,15,5584,velo_203,0.85,donner
2018-01-11 17:55:00,15,1
2018-01-11 19:25:00,15,3153,velo_183,0.85,donner
2018-01-11 19:25:00,15,1
2018-01-13 18:55:00,15,5584,velo_190,0.85,donner
2018-01-13 18:55:00,15,1
2018-01-13 23:42:00,15,1
reparee
