timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 04:40:00,8,1
reparee
2018-01-01 06:56:00,8,220,velo_63,0.85,donner
2018-01-01 06:56:00,8,1
2018-01-01 12:12:00,8,3289,velo_28731,0.6582011584741487,recuperer
2018-01-01 12:12:00,8,1
2018-01-01 17:05:00,8,3289,velo_65,0.85,donner
2018-01-01 17:05:00,8,1
2018-01-01 20:21:00,8,220,velo_18961,0.6993061944210675,recuperer
2018-01-01 20:21:00,8,1
2018-01-03 06:56:00,8,220,velo_60,0.85,donner
2018-01-03 06:56:00,8,1
2018-01-03 14:59:00,8,3289,velo_4478,0.5289222725190266,recuperer
2018-01-03 14:59:00,8,1
2018-01-03 17:05:00,8,3289,velo_4478,0.4824657521502116,donner
2018-01-03 17:05:00,8,1
2018-01-03 20:16:00,8,220,velo_63,0.85,recuperer
2018-01-03 20:16:00,8,1
2018-01-05 06:56:00,8,220,velo_61,0.85,donner
2018-01-05 06:56:00,8,1
2018-01-05 18:54:00,8,3289,velo_1782,0.6171150275050296,recuperer
2018-01-05 18:54:00,8,1
2018-01-05 19:00:00,8,3289,velo_66,0.85,donner
2018-01-05 19:00:00,8,1
2018-01-05 20:45:00,8,220,velo_2688,0.474158947445921,recuperer
2018-01-05 20:45:00,8,1
2018-01-06 16:51:00,8,3914,velo_28731,0.32200181639154074,donner
2018-01-06 16:51:00,8,1
2018-01-06 16:51:00,8,3914,velo_73,0.85,donner
2018-01-06 16:51:00,8,1
2018-01-06 16:51:00,8,3914,velo_28731,0.32200181639154074,recuperer
2018-01-06 16:51:00,8,1
2018-01-07 06:56:00,8,220,velo_63,0.85,donner
2018-01-07 06:56:00,8,1
2018-01-07 11:44:00,8,1
reparee
2018-01-07 14:44:00,8,3289,velo_1816,0.5045412794189846,recuperer
2018-01-07 14:44:00,8,1
2018-01-07 16:51:00,8,3914,velo_2688,0.46803527600093725,donner
2018-01-07 16:51:00,8,1
2018-01-07 17:05:00,8,3289,velo_18961,0.5544693930047575,donner
2018-01-07 17:05:00,8,1
2018-01-07 20:34:00,8,220,velo_1830,0.4786228912096419,recuperer
2018-01-07 20:34:00,8,1
2018-01-08 06:56:00,8,220,velo_62,0.85,donner
2018-01-08 06:56:00,8,1
2018-01-08 14:29:00,8,3289,velo_316,0.8359158582951713,recuperer
2018-01-08 14:29:00,8,1
2018-01-08 17:05:00,8,3289,velo_75,0.85,donner
2018-01-08 17:05:00,8,1
2018-01-08 20:59:00,8,220,velo_3596,0.4533119026418131,recuperer
2018-01-08 20:59:00,8,1
2018-01-10 06:56:00,8,220,velo_28731,-0.27673126744166593,donner
2018-01-10 06:56:00,8,1
2018-01-10 06:56:00,8,220,velo_1816,0.49011575661966605,donner
2018-01-10 06:56:00,8,1
2018-01-10 06:56:00,8,220,velo_28731,-0.27673126744166593,recuperer
2018-01-10 06:56:00,8,1
2018-01-11 04:02:00,8,3289,velo_1736,0.49717209444379556,recuperer
2018-01-11 04:02:00,8,1
2018-01-11 06:39:00,8,220,velo_1449,0.5858501415454298,recuperer
2018-01-11 06:39:00,8,1
2018-01-11 17:05:00,8,3289,velo_67,0.85,donner
2018-01-11 17:05:00,8,1
2018-01-12 06:56:00,8,220,velo_71,0.85,donner
2018-01-12 06:56:00,8,1
2018-01-13 06:40:00,8,220,velo_73,0.4,recuperer
2018-01-13 06:40:00,8,1
2018-01-13 16:51:00,8,3914,velo_70,0.85,donner
2018-01-13 16:51:00,8,1
2018-01-13 18:48:00,8,1
reparee
2018-01-14 06:56:00,8,220,velo_76,0.894951759619227,donner
2018-01-14 06:56:00,8,1
