timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 03:17:00,11,707,velo_140,0.85,donner
2018-01-01 03:17:00,11,1
2018-01-01 06:11:00,11,4042,velo_136,0.85,donner
2018-01-01 06:11:00,11,1
en panne
2018-01-01 06:46:00,11,1
reparee
2018-01-01 06:49:00,11,4434,velo_143,0.85,donner
2018-01-01 06:49:00,11,1
2018-01-01 17:51:00,11,4364,velo_144,0.85,donner
2018-01-01 17:51:00,11,1
2018-01-01 17:56:00,11,4434,velo_143,0.85,recuperer
2018-01-01 17:56:00,11,1
2018-01-01 18:59:00,11,707,velo_12891,0.6816728230422038,recuperer
2018-01-01 18:59:00,11,1
2018-01-01 19:15:00,11,4042,velo_136,0.85,recuperer
2018-01-01 19:15:00,11,1
2018-01-02 03:17:00,11,707,velo_129,0.9736399182568289,donner
2018-01-02 03:17:00,11,1
2018-01-02 06:11:00,11,4042,velo_133,0.85,donner
2018-01-02 06:11:00,11,1
2018-01-02 06:49:00,11,4434,velo_123,0.85,donner
2018-01-02 06:49:00,11,1
2018-01-02 07:10:00,11,4364,velo_1394,0.9095318103224425,recuperer
2018-01-02 07:10:00,11,1
2018-01-02 17:51:00,11,4364,velo_1394,0.899590300697265,donner
2018-01-02 17:51:00,11,1
2018-01-02 18:10:00,11,4434,velo_26927,0.4091392481822129,recuperer
2018-01-02 18:10:00,11,1
2018-01-02 19:19:00,11,707,velo_12895,0.4392879152072828,recuperer
2018-01-02 19:19:00,11,1
2018-01-02 19:41:00,11,4042,velo_4668,0.6626505459217857,recuperer
2018-01-02 19:41:00,11,1
2018-01-03 06:11:00,11,4042,velo_141,0.85,donner
2018-01-03 06:11:00,11,1
2018-01-03 06:49:00,11,4434,velo_135,0.85,donner
2018-01-03 06:49:00,11,1
2018-01-03 18:03:00,11,4434,velo_12794,0.600308296572627,recuperer
2018-01-03 18:03:00,11,1
2018-01-03 21:02:00,11,4042,velo_5814,0.6393978465498427,recuperer
2018-01-03 21:02:00,11,1
2018-01-04 03:17:00,11,707,velo_5814,0.5916411157291963,donner
2018-01-04 03:17:00,11,1
2018-01-04 06:11:00,11,4042,velo_143,0.85,donner
2018-01-04 06:11:00,11,1
2018-01-04 06:49:00,11,4434,velo_12794,0.4335178600035532,donner
2018-01-04 06:49:00,11,1
2018-01-04 09:03:00,11,4364,velo_42,0.5,recuperer
2018-01-04 09:03:00,11,1
2018-01-04 17:51:00,11,4364,velo_42,0.5,donner
2018-01-04 17:51:00,11,1
2018-01-04 18:56:00,11,4434,velo_2505,0.46825520002653137,recuperer
2018-01-04 18:56:00,11,1
2018-01-04 19:35:00,11,4042,velo_1563,0.6991934190650114,recuperer
2018-01-04 19:35:00,11,1
2018-01-05 00:31:00,11,707,velo_4609,0.6598431985135069,recuperer
2018-01-05 00:31:00,11,1
2018-01-05 03:17:00,11,707,velo_138,0.85,donner
2018-01-05 03:17:00,11,1
2018-01-05 06:11:00,11,4042,velo_125,0.85,donner
2018-01-05 06:11:00,11,1
2018-01-05 06:49:00,11,4434,velo_124,0.85,donner
2018-01-05 06:49:00,11,1
2018-01-05 18:06:00,11,4364,velo_11542,0.43974773301447856,recuperer
2018-01-05 18:06:00,11,1
2018-01-05 18:08:00,11,4434,velo_11313,0.5419535514874729,recuperer
2018-01-05 18:08:00,11,1
2018-01-05 18:51:00,11,4364,velo_122,0.9832754212336101,donner
2018-01-05 18:51:00,11,1
2018-01-05 21:13:00,11,4042,velo_1402,0.5787213247364453,recuperer
2018-01-05 21:13:00,11,1
2018-01-05 21:57:00,11,707,velo_1766,0.5487134507224934,recuperer
2018-01-05 21:57:00,11,1
2018-01-06 03:17:00,11,707,velo_145,0.8971434991404343,donner
2018-01-06 03:17:00,11,1
2018-01-06 22:08:00,11,707,velo_2863,0.4828988049707239,recuperer
2018-01-06 22:08:00,11,1
2018-01-07 03:17:00,11,707,velo_127,0.85,donner
2018-01-07 03:17:00,11,1
2018-01-07 11:50:00,11,4364,velo_611,0.8432068193587822,recuperer
2018-01-07 11:50:00,11,1
2018-01-07 13:50:00,11,1
reparee
2018-01-07 17:51:00,11,4364,velo_132,0.85,donner
2018-01-07 17:51:00,11,1
2018-01-08 00:47:00,11,707,velo_429,0.7971870712994842,recuperer
2018-01-08 00:47:00,11,1
2018-01-08 03:17:00,11,707,velo_131,0.85,donner
2018-01-08 03:17:00,11,1
2018-01-08 06:11:00,11,4042,velo_1766,0.5338112297170908,donner
2018-01-08 06:11:00,11,1
2018-01-08 06:49:00,11,4434,velo_1402,0.5644397766716902,donner
2018-01-08 06:49:00,11,1
2018-01-08 08:33:00,11,4364,velo_1164,0.722096567791875,recuperer
2018-01-08 08:33:00,11,1
2018-01-08 17:51:00,11,4364,velo_136,0.85,donner
2018-01-08 17:51:00,11,1
2018-01-08 18:02:00,11,4434,velo_1717,0.5518930755093309,recuperer
2018-01-08 18:02:00,11,1
2018-01-08 23:45:00,11,4042,velo_1559,0.44663414570978316,recuperer
2018-01-08 23:45:00,11,1
2018-01-09 04:21:00,11,707,velo_3668,0.6478901222517159,recuperer
2018-01-09 04:21:00,11,1
2018-01-09 04:29:00,11,707,velo_1164,0.7028739855559254,donner
2018-01-09 04:29:00,11,1
2018-01-09 06:11:00,11,4042,velo_429,0.7932325619285154,donner
2018-01-09 06:11:00,11,1
2018-01-09 06:49:00,11,4434,velo_139,0.85,donner
2018-01-09 06:49:00,11,1
2018-01-09 19:30:00,11,4364,velo_3542,0.5497324052903274,recuperer
2018-01-09 19:30:00,11,1
2018-01-09 19:51:00,11,4364,velo_137,0.8591124702598912,donner
2018-01-09 19:51:00,11,1
2018-01-09 23:34:00,11,4042,velo_1690,0.5657413159218266,recuperer
2018-01-09 23:34:00,11,1
2018-01-10 06:11:00,11,4042,velo_11542,0.3743612871341577,donner
2018-01-10 06:11:00,11,1
2018-01-10 06:11:00,11,4042,velo_26927,0.01770826186882213,donner
2018-01-10 06:11:00,11,1
2018-01-10 06:11:00,11,4042,velo_11313,0.5233086548916506,donner
2018-01-10 06:11:00,11,1
2018-01-10 06:11:00,11,4042,velo_11542,0.3743612871341577,recuperer
2018-01-10 06:11:00,11,1
2018-01-10 06:11:00,11,4042,velo_26927,0.01770826186882213,recuperer
2018-01-10 06:11:00,11,1
2018-01-10 09:28:00,11,707,velo_830,0.668494049454964,recuperer
