timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,cycliste_id,velo_id,velo_performance,action
timestamp,station_id,performance
2018-01-01 03:30:00,22,236,velo_321,0.85,donner
2018-01-01 03:30:00,22,1
2018-01-01 14:23:00,22,1
reparee
2018-01-01 16:15:00,22,236,velo_3875,0.8389296566063646,recuperer
2018-01-01 16:15:00,22,1
2018-01-01 21:11:00,22,2186,velo_22711,0.85,recuperer
2018-01-01 21:11:00,22,1
2018-01-01 21:47:00,22,2186,velo_324,0.85,donner
2018-01-01 21:47:00,22,1
2018-01-02 03:30:00,22,236,velo_3875,0.7859014602578285,donner
2018-01-02 03:30:00,22,1
2018-01-02 16:18:00,22,236,velo_3879,0.6879635152093238,recuperer
2018-01-02 16:18:00,22,1
2018-01-03 03:30:00,22,236,velo_3879,0.6749449785898921,donner
2018-01-03 03:30:00,22,1
2018-01-03 03:55:00,22,2186,velo_22715,0.9779667373334413,recuperer
2018-01-03 03:55:00,22,1
2018-01-03 16:19:00,22,236,velo_3878,0.6712557807009689,recuperer
2018-01-03 16:19:00,22,1
2018-01-03 16:27:00,22,2186,velo_328,0.85,donner
2018-01-03 16:27:00,22,1
2018-01-04 03:30:00,22,236,velo_22715,0.7036187271482687,donner
2018-01-04 03:30:00,22,1
2018-01-04 16:17:00,22,236,velo_3883,0.7544849918894116,recuperer
2018-01-04 16:17:00,22,1
2018-01-05 01:30:00,22,2186,velo_1331,0.8047146946741465,recuperer
2018-01-05 01:30:00,22,1
2018-01-05 03:30:00,22,236,velo_323,0.85,donner
2018-01-05 03:30:00,22,1
2018-01-05 16:19:00,22,236,velo_3881,0.6711974586408916,recuperer
2018-01-05 16:19:00,22,1
2018-01-05 16:27:00,22,2186,velo_319,0.85,donner
2018-01-05 16:27:00,22,1
2018-01-06 02:05:00,22,2736,velo_314,0.8585901804660523,donner
2018-01-06 02:05:00,22,1
2018-01-06 14:26:00,22,2736,velo_680,0.837617385195107,recuperer
2018-01-06 14:26:00,22,1
2018-01-07 02:05:00,22,2736,velo_327,0.85,donner
2018-01-07 02:05:00,22,1
2018-01-07 19:08:00,22,2736,velo_346,0.4409245313854603,recuperer
2018-01-07 19:08:00,22,1
2018-01-07 21:27:00,22,1
reparee
2018-01-08 03:30:00,22,236,velo_316,0.85,donner
2018-01-08 03:30:00,22,1
2018-01-08 16:40:00,22,236,velo_3913,0.5003713409035812,recuperer
2018-01-08 16:40:00,22,1
2018-01-09 03:30:00,22,236,velo_326,0.8552442712690285,donner
2018-01-09 03:30:00,22,1
2018-01-09 03:38:00,22,2186,velo_8535,0.6017158826695154,recuperer
2018-01-09 03:38:00,22,1
2018-01-09 16:27:00,22,2186,velo_317,0.85,donner
2018-01-09 16:27:00,22,1
2018-01-10 03:30:00,22,236,velo_1331,0.7973676976152974,donner
2018-01-10 03:30:00,22,1
2018-01-11 00:40:00,22,2186,velo_317,0.8479099184822643,recuperer
2018-01-11 00:40:00,22,1
2018-01-11 03:30:00,22,236,velo_315,0.85,donner
2018-01-11 03:30:00,22,1
2018-01-11 16:27:00,22,2186,velo_3913,0.46079813759956517,donner
2018-01-11 16:27:00,22,1
2018-01-11 18:45:00,22,236,velo_676,0.6720264978721493,recuperer
2018-01-11 18:45:00,22,1
2018-01-12 03:30:00,22,236,velo_320,0.85,donner
2018-01-12 03:30:00,22,1
2018-01-13 02:05:00,22,2736,velo_317,0.8447961578643305,donner
2018-01-13 02:05:00,22,1
2018-01-13 19:15:00,22,2736,velo_639,0.7897078711830636,recuperer
2018-01-13 19:15:00,22,1
2018-01-14 02:05:00,22,2736,velo_329,0.85,donner
2018-01-14 02:05:00,22,1
2018-01-14 04:31:00,22,1
reparee
